channel_id,channel,community_id,sample_viewers,internal_strength
UC-_fIaQi9ImX_JW5-thf60A,花香琴音 Kotone Racer Vtuber,2,8,0.722608
UC-60cqLi1PftNjQfOeBZqww,Yuukari Channel,2,3,0.713265
UC-aug4qxWTqQdgxkh1jgtpw,サムのiPhone激安情報オタク,2,11,0.697538
UC008cuJ34I24TmRiIbPpMKg,Fun Eats,2,8,0.686685
UC-oEP6v7yPa4hANJvL9aQuw,日本最後の巫女,2,11,0.681206
UC0AVyhbJ1kGqVOfX-MEzrxA,Japanese Noodles Udon Soba,2,11,0.680874
UC0K6AgNQ19dBjzOZkY-ySyQ,MrMoonligtt,2,9,0.65806
UC-4MViUviF32myAAN3G0alQ,カヲディ(Kawodii) | オデュッセイアの世界,2,11,0.644737
UC-eGkbYVZtCPXxFeJTuy1cg,花咲れあ (花咲姉妹),2,4,0.629204
UC04aC2u75V9tL5vLvCjDbQA,睡眠スペース,2,5,0.624985
UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,2,10,0.62298
UC-go0IiemkJJuA1gPLm_CoQ,【鬼才】ブッこみのサトシ【浜田聡応援ちゃんねる】,2,9,0.596435
UC-0-GJ_ThO567EMoINxORow,りう,2,5,0.586062
UC-sb7kM8fmYhlRrXEm7W18Q,Long distance.    Channnel,2,11,0.579512
UC-3LVluQysOhLXVUQUBUhVA,PRANK JAPAN,2,6,0.57008
UC-IJviKGjvsH7EmYYfi1ihQ,Veritasium [日本語] - [ヴェリタシウム],2,9,0.569191
UC-FsIoL1u-dh_pBKG-1RkgA,エンタメとしての政治,2,4,0.550683
UC-U63hTXJs54YNIOECNN33Q,ぱんチャンネル_ぱんちゃん璃奈,2,10,0.529967
UC-kzC82QwWLa26a-RPIrQTw,元気が出るニッポン,2,8,0.518001
UC-dKGXS3u0a_j4e_5epWARg,スピの鐘【ゆっくり解説】,2,15,0.497846
UC-AY8iLKFPhaJRnQt2IiReg,金黒レビューチャンネル,2,4,0.489719
UC-qcYTsFOiFmNqYhvqT6kRg,クールジャパンチャンネル,2,9,0.474402
UC-Af3-DGT0jxDn8siJf3rNA,速報!時事トピch,2,5,0.474041
UC8WelTBsM4LmRtth7V9Qn9A,初老夫婦とねこ,2,5,0.463139
UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,2,22,0.454047
UC-cXutYzvqARF5wNKx1KCNA,ShoProアニメチャンネル,2,9,0.441109
UC0L_Udg6BpKp0TkBE56OxZw,Reiwa news everyone’s voice.,2,4,0.42323
UC-d86LQ5cf8i_mn0MplngBQ,仏ちゃんねる4th【作業用BGMチャンネル】,2,5,0.422238
UC02s8Qvi4R9sKkARv_H5WGg,Curious Fact JP,2,9,0.418616
UC-JSOjRnW-3GJNSzmDWkYww,夜のひと震え,2,6,0.401451
UC02YuILI65J8WK_AY2Y0LuA,賢者の人事,2,8,0.398671
UC0nP81Fj8D1HveiG45W_G1g,"望月りんの研究室【フェルミ研究所,漫画大学切り抜き】",2,28,0.397073
UC7BYJDxt7M3yddgHJAF4ZeA,自然治癒クラブ,2,7,0.394838
UC-sUWj7fzOBSyhT_ohEGvZA,あばれる君,2,11,0.392156
UC1fU17Mv-07UYfQYNE6CMAQ,Sora Tori,2,14,0.377913
UCAQmpF0Q5XGu6yyPfJNY_Hw,元テレビDさっきー テレビで言えないテレビの話,2,4,0.376314
UC-EZPezUpwtN520FGl6Le_w,【金運の女神】エリサ,2,6,0.367124
UC-XB-i3kEn7ykApGZ-GTtCg,すけこむの動画,2,4,0.361818
UC43ekYDmSbZglc2ndwDNtAQ,日本の政治事情,2,12,0.358302
UC-JXcCsb5HXhxyllDstBU_w,ゆっくり怪談怪奇禄,2,5,0.351097
UC-bMuuURNr7l322zHQr_hlA,禁断の扉,2,4,0.349896
UC0j5Sk9XqwibZIh_Dxml8jw,SENGOKU BANASHI【Mr.BUSHIDOU】 ,2,18,0.34752
UC-ofVTkr2OHvMiLWOBLb2gA,リモートワーカーTips Saki,2,4,0.347365
UC-db7Tl3VZJIlICjaoV69iA,GOOD CARLIFE Channel /ゼミッタ,2,7,0.344712
UC-BuGM5xGth9UFgYGTbP3Zw,ぴーす,2,13,0.344194
UC0Es_RHY2j9r53EnOZ14sDA,TAKOベース【カメラドローン等】,2,5,0.344083
UC2GlmiEscZjR0bz8Ken0r4g,国民の声ニュース,2,11,0.34269
UC-2uqKWcAteAt_OTYRow3-g,カズさんの村,2,8,0.342575
UC4T0v46s8yxJuTOW1_mD1xA,PRO-WRESTLING NOAH,2,5,0.338407
UC0jwY5fVb-KGCsI3_wR2eMQ,イミシン,2,12,0.335425
UC-PfrH3RV-wUlYh8UBL-SOg,狐娘のユズ,2,6,0.334089
UC1NoyV5DKqt8J1TeHib8bUg,石井貴士　人生は変えられる,2,13,0.33338
UC-QTcMOL4F_B922ClrkoI5A,大学全部行った,2,4,0.32873
UC0ZCCCa89PaXRn-7gFE7ksw,橋本絢子Ayako Hashimoto,2,13,0.328333
UC0KlnhY6jRI2_kXBFlaFP0w,生産技術の馬【元工場勤務・大手メーカー】,2,9,0.327248
UC-3rCJiaYyIk6Lbm71AnA1g,ゆっくりワールドJAPAN,2,3,0.318196
UC-i36SWiUZRxW9S0ROCoseQ,Mods Clinic モッズクリニック【脂肪吸引・注入】,2,7,0.314169
UC-4ct-6r2qHA5h2jZ_h5w1A,KOBATO TIMES - Citizens raising their voices Japan,2,6,0.313759
UC-PXEscxMvf58R-60ewSE4A,コトメン / kotomen,2,6,0.306599
UC-l9Ho0Ais027rddBtROpBQ,Paraph,2,3,0.283625
UC0CINECrZrCgFLTwpT1mF4A,ゆっくり幸運スピリチュアルch,2,4,0.279301
UC1ENP5pocbLPCMiIpq8iroA,教えて!山本太郎,2,3,0.277239
UC32V-k7uajDkwOmO1KrL7lA,偉人と賢人に学ぶ,2,17,0.272708
UC-Yzr0tB7U6uJSM1YbQ2GKw,JACK,2,4,0.271916
UC2-W_pj9v3eyxEVtz0_IJXA,ロボプラちゃんねる@まこアニキ,2,4,0.270218
UC-f_5LnZkQa44fQFb0Q_bJQ,玉川ボールのスリーカウントは叩かせない！,2,4,0.26971
UC-crYMTeBxngoWocISb4BxA,Galch Summary Channel,2,7,0.267451
UC0lQMX7F7xc-ZAxkF27-fhA,clicccar,2,3,0.259702
UC-hn5ttL3Huk4xfbXqb6k9Q,クラッシュオブクラン（クラクラ）公式,2,3,0.258379
UC0maaIVfCFgN_nJNdagpskA,ドクタートッシュ 緩和ケアの本流,2,14,0.255522
UC1Q_aQ3PCjpuuKYeVq4lKAQ,やなっちチャンネル,2,14,0.254917
UC5-1o0J3IbPsW2piG7qZ9UQ,DEBUNKER-けんけんTV,2,4,0.251279
UC0cL6JIp3ekG0_-CbeZoA0w,カネマン,2,6,0.242758
UC-j6lq2lMAW2ha7r26Qu6sA,Lessons to apply to everyday life,2,4,0.239391
UC-ZVcMhlFj1DRRbIGLgT2IQ,ikuya【AI×Excel×自動化スキル】,2,8,0.235139
UC21H2527F_9Hr57Ce28VNNg,たけペットライフch(黒猫スピ),2,9,0.23405
UC1X8VrX-c3i33XDrE7vIVOw,みんなの政治チャンネル,2,7,0.231999
UC-ATEtXbjrzLsmLQ2PpeqjA,心に残る風景,2,5,0.231317
UC-bDu8Pax2JQBvpWO6W5ugQ,昭和スターの軌跡,2,8,0.228195
UC-YMyraUiYnA1c8IMy-JjGA,Family living in a diy camper in japan,2,3,0.225748
UC3CN-6HD65mLjZe_nO0KcCg,つなまよの親バカ日記,2,7,0.224188
UC-EiWb2xz1ZfTl8VBcEWqIQ,Japan’s Nostalgic Films,2,7,0.221414
UC4dQUfQeA-Jy2T_C-Jdf5rw,TOKYO MX,2,13,0.219767
UC-Dt3AdFvoIoYY5o52CxltA,精神科医が解説、子どもと家族のこころCh,2,4,0.213799
UC7kwqr4yZo7h4Xj45eXz5pg,リーゼント刑事・秋山 博康チャンネル 「11時09分、現逮じゃ!」,2,6,0.209825
UC5oLRA4CAPwZdZ-o0yLF-Tg,videonewscom,2,10,0.207589
UC-Dwpee7-3r4ygJMHo_IJqA,しょんの芸能人の雑学紹介,2,5,0.206375
UC1Of9baPF-YBoxdP_PUwKmQ,漫画ルーム,2,5,0.202063
UC2D2CMWXMOVWx7giW1n3LIg,Andrew Huberman,2,20,0.201675
UC-IsVtDZ_i9HigV1ouJCZTw,アバウトガールズch,2,6,0.201594
UC--gkGfH8u33yIDDLrFNl6A,川畑要のYouTubeチャンネル KKTV,2,7,0.196702
UC--95y8dvxVRoNLUXcfoLsQ,恋愛心理ラボ【アロマ真理学】,2,4,0.195579
UC1a7bmClAeLYrchvRrQFOHw,ココチャンネル,2,10,0.193274
UC4DfUTbVd0dlIsVj3tmIYxA,ノノたまTV,2,8,0.190532
UC1Tlje8tyV0fejlnbNdrvsA,サムライ翔,2,10,0.190397
UC4xD9wgkE7cUk85abrvQ5rw,ゆるパンダのネットの話題ch,2,8,0.18801
UC0yiInw9cd6D7sASYSnx0Kw,にゃんだもん,2,5,0.187289
UC0vp5PdY82EFLC5IdNf868w,オンライン日本語教師,2,4,0.182681
UC-rv_h5x47FjMdLjAGTLzXg,闇世界のミステリア【ゆっくり解説】,2,4,0.18268
UC-re3cAbDJ-3u1Lzt6AK8Jw,うちのピアノロイドが殺人鬼である可能性は微粒子レベルで存在する,2,4,0.179022
UC-VjzSCoMVWrSeuO-4N3UoA,エド山口チャンネル,2,8,0.176819
UC-94UmQRCmLayiFNEzixIAQ,Kikimimi Channel,2,4,0.175268
UC-u2UuPGDXXb4K4vaR_yXvA,ただの事務員,2,3,0.174246
UC2gq6CEYA3uXaM413nljZ-w,田村亮&鈴木奈々 自腹で米国株はじめました【Wealth On (ウェルスオン) 提供】,2,8,0.171989
UC1KUo8aNFK4pUYhIbr-qnEA,戸塚ヨットスクールの真実,2,6,0.171037
UC1VghyKU1Nb-Gs8Hv1xmaJw,警視庁公式チャンネル,2,7,0.170482
UC-LGGavoeps5RegITdHegrg,Gadget Guide Sakurajima,2,7,0.169735
UC0I_4R0GPWnUnM-b4-KXnLw,wAtARu -CAR and DESIGN,2,7,0.16654
UC-fIgzF0zdpP0PjumF4cwZw,よーくん　街ぶら・旅行チャンネル,2,5,0.166286
UC-xyiQg7nnmiybnigfTuakQ,Ruriko_675,2,5,0.165316
UC15vLSz0KCDI3NYekDW-pBA,サンクチュアリ出版チャンネル,2,5,0.163351
UC-mHxZS1MAMmRqpTKZZf8Fg,医学生のための情報チャンネル by 医学生道場,2,4,0.161823
UC-BMmo6R55fikE2uQe26uDA,FantasticYouth,2,3,0.160565
UC-auJhWla6MpfOFNdEOmAPA,奥山真司の地政学・リアリズム「アメリカ通信」,2,14,0.158975
UC283U3dPUk0RD-etygZJ11g,RadiOyazi,2,20,0.15896
UC0CWt6zCnjno_UtzZSRxs-g,本物本当の歴史宰杜著者千田寛仁チャンネル,2,3,0.158104
UC-EIQoKszZjiQ-c9neLBgrA,CONOMI CHANNEL,2,7,0.157531
UC0x3-oWbp8upxtyrOdquO8g,Honami Shorts,2,7,0.157321
UC1xO2eXAxRFjrp_0RPhcNTg,AIニュースラボ【毎朝配信】,2,6,0.156883
UC-LeVMJ11PbWDPNvop35z-g,Step Up!TV,2,3,0.156793
UC-jR2Amwn5AvUnfjGa7mLQw,Ren's Case Commentary TV,2,3,0.156081
UC-vtEQo3uKRegc2be9mqexw,igo shogi LIVE TV,2,6,0.153763
UC-M3t08tcnHmvMRKRMSJgoQ,足つぼチャンネル「あんよ先生」,2,7,0.152055
UC-n5brBx3FyR6pRM0i5AEnQ,つっちーのジャズの部屋,2,5,0.148157
UC0XVEWjE-St3oaYbYaVtjzA,パジャマ家族【ラク家事ライフ】,2,5,0.147568
UC-Z2HcbsFomjgITlRFgThpA,サーシャメイカー,2,5,0.146269
UC0OHutiYpCY3lnpf2ob_zcQ,玉子おすし,2,4,0.146203
UC20XVc_0krhP1WbdAOuDxUg,賢者の朗読,2,9,0.141071
UC-Md_S_A6VcSJiAhStZCKbw,Jordi Koalitic,2,6,0.140399
UC-OoCUexTg9nDSy5Nrw2QcQ,ADHDの彼氏とわたし,2,5,0.139984
UC1laSZHo_6VBXU9FmfGNwFA,こっちのけんと,2,12,0.138762
UC2qbc9D3CcDRi_r394bGuLA,PHOTOGLISH／岡崎修平塾,2,9,0.137436
UC-hy4O_rQitXGoB4JzYHZ2Q,日刊ヒロシちゃんねる,2,12,0.136752
UC0-Q8LcXk1LnBUqVr9bhI5Q,フェリーチェCH-恋愛四季報-,2,5,0.135882
UC0-8T95B-JheVF3-I3Yeeew,Macro Stereo / マクロステレオ,2,11,0.135623
UC0JR9ZTJIvB9VX8xz7LyujA,NINJA TWINS,2,9,0.13548
UC2DLYvRf5PZHytTEb137nvw,夏海ルイの音楽隊,2,7,0.133558
UC-RJloUzsh1DQWGVh0pcrkA,これが国民の本音だチャンネル,2,9,0.133215
UC-aKuxFeTwiTD9Lr1VyAIdg,悔いの無い転職&キャリアチャンネル,2,4,0.127184
UC3W5V8xydOw7HlgKA9r6KRg,Rainのゲームチャンネル,2,9,0.123623
UC-2roq7xkyzwFvuYFPeresg,猫ミームニュース速報,2,10,0.122205
UC1_eNNjFjV8Cp6QlxbOAnjA,鳥羽さんとなんかやる,2,19,0.121775
UC2boXfwHHmiu_qCJItGjvvQ,MJGA,2,10,0.120692
UC0aToF412eWBjYJ6pPzUuZQ,井川意高が熔ける日本を斬る,3,93,3.118596
UC0FFHRF1mytLDhs6nxqGIQg,OTAKING / Toshio Okada,3,154,3.080244
UC-mpreu42R7mLtyOlPKelxQ,シュン@億マーケ,3,32,2.612934
UC0yQ2h4gQXmVUFWZSqlMVOA,"ひろゆき, hiroyuki",3,114,2.277924
UC059SA_tX-AptG0JdMgDG3g,"ひろゆきの部屋【ひろゆき, hiroyuki】切り抜き",3,72,2.262056
UC-pkVT7PmmhoBUYfqz7JN9Q,ダイヤモンド公式チャンネル,3,53,2.038117
UC0FkyfBoJXIIuQeZ9iurwNQ,5年後の世界,3,77,1.85647
UC-23boc2hLm6irCZP7GpSbw,Canvaデザイナー Sayaka,3,53,1.823404
UC0ksmumBTu2gltpZpwksbcA,ゆとりくんチャンネル,3,43,1.739516
UC0e6zo8oX6ISSBjPaSZsjeA,懲役太郎チャンネル,3,50,1.534329
UC0nFKe_NyHM5UUQ5J40ktHA,ソフトバンク公式 ビジネスチャンネル,3,17,1.416669
UC01kcYpT2NKrrJWkC-h90YQ,【DeNA公式】事業家のDNA〜事業家を目指すあなたへ〜,3,14,1.399276
UC0YdreHTXA1FXHNb6psd2CQ,ひろすき【切り抜き】,3,22,1.368637
UC-bQwtI1nN6t2R7Eb5aa3cA,長生きする健康雑学,3,20,1.185906
UC0NEFJxGzqMUVzh7b0sc1Uw,ショーツレンジャー,3,38,1.179958
UC1FQWQ3y3-e8l1pCtWhJt5A,Vaundy,3,51,1.13557
UC-31Es0zqiSFHE7OTiA01Jw,北の達人ラジオ【マーケティングキングダム】公式チャンネル　木下勝寿,3,15,1.126982
UC1N2_2vCoyd3EvGcVuwTfmw,ナショナル ジオグラフィック TV,3,70,1.124871
UC2GuoutVyegg6PUK88lLpjw,兄者弟者,3,22,1.094618
UC09D3M_DdLaZMJnZp0v4pLQ,山田玲司のヤングサンデー,3,29,1.084116
UC25f1FyMuKnMapFO5w98N_g,Japan Sci-Fi : Everything Sci-Fi,3,33,1.03687
UC-PYFlNwRzLcGfMzT4pSl5Q,KOJIMA Horrors Channel,3,10,1.032166
UC9wJ6QjXK9kmESZG3aBpCCg,Jちゃんねる,3,5,0.944294
UC0ZK-2GfWJEFlgsWreDmV_A,ソクラのオモロショート,3,9,0.923788
UC-KsEyI3i_Ft1CKAkG8kBaA,今日から使える健康情報館,3,8,0.919497
UC4GXMHCwmONp6XFRB5SayAg,なとり / natori,3,6,0.903932
UC0BSwbn-6xUz_ZiRzwVj27w,ハロー!ミキティ / 藤本美貴,3,24,0.900057
UC-VxXyLMfviUYS5DA7zOBBw,雑学まとめ,3,8,0.871618
UC5AkGSMFIoNffoYGoeN5Ziw,ナナキFX,3,3,0.819953
UC0AuyBe0-TDTqSWY27nhYBw,Gyoza Quest,3,26,0.793423
UC0D3mF1sUXy6FGE9zelfHJg,健康が一番,3,16,0.790778
UC34oyKa3OSUt8IXfi9MtrEA,オールマイティ・ラボ,3,21,0.731661
UC0YZwJK11AtPPazhWnSxd6Q,Cat is Cat,3,6,0.71844
UC1GsBI4yJhQmW-Zp-NuXDNg,Official Soka Gakkai channel (SOKAnet),3,16,0.698508
UC2JJiHkY6PHLm3b4PVUOZmw,愛内里菜 オフィシャルチャンネル,3,10,0.696718
UC04upX3blwqu1rJK-rLFYHQ,ナマケモノはるひ,3,10,0.688187
UC2Kaq_xADsJSi97iWbttPlQ,MAISONdes -メゾン・デ- / 日曜日のメゾンデ,3,4,0.645765
UC0BCfHbNORhd7dsw1R5rw9w,ゆあちゃんねる! 三上悠亜オフィシャルYoutube,3,11,0.61776
UC1bLY6ldt_HTHE-kV3yqO3w,George Kamikawa - 上川ジョージ,3,15,0.614644
UC137dAgXEQc0QfRqBoDPNng,SEIKYO SHIMBUN,3,9,0.574889
UC0iJlc4CZKwYW0zj-g8y4Pg,最高の2chスカッと話,3,4,0.57092
UC4Tklxku1yPcRIH0VVCKoeA,Quantum Makers,3,17,0.545732
UC0hV1fTCDR1PmpwklNx-_zg,タカイチの部屋,3,3,0.543033
UC-w8-nqBLx50SaGsDcB4rZQ,人生のいろどり劇場,3,5,0.520362
UC-l_rrKhQtMr_elyEL9mmfQ,ねこ大家 / 猫のための家づくり,3,12,0.511209
UC-qK1jcRfivvFDka3NhyUmA,虹ムービー,3,8,0.499989
UC0MwTuNA7dqMjqVaGkz0bow,HAL PROJECT,3,8,0.481243
UC-zBhlzcQkT-bbvBqlE5SnQ,KM_BONELAB,3,3,0.465854
UC-ShOLmYCqoYBW4PiCDe5Xg,八木沙季,3,10,0.456277
UC0om5rcyyqFfTKLSI34uCdw,一瞬だけ,3,20,0.440355
UC-kHdyfI8TjS2j4s4gOsqsQ,ローカルアカデミーチャンネル,3,6,0.439753
UC0DsmFzmHGq_jRwMOaPEh4w,金運の神様,3,16,0.426527
UC1uZYgOfncA-Gnk0GsLVK5A,unisonsgofficial,3,5,0.422458
UC0VZdw86ay2WPGrkKZLdLCA,2WPGrkKZ,3,8,0.405358
UC6KnFuHBByTI20VENcsoNjg,おついちTube,3,4,0.400326
UC2-L9lYVOdgqJn75iaJuT0Q,心の哲学チャンネル,3,4,0.390887
UC-ltIgkALuC9liu6rC_m7BQ,チキンボールチャンネル,3,6,0.380716
UC0QArRTuApgKFbX1OZUAJGA,ゆるっと退職,3,6,0.375039
UC1FZ-jmqm3WyUkcSFhbszqA,脳科学,3,10,0.347329
UC-q_tseVpOJdn-IjNnsIyPQ,JAPAN要約局,3,3,0.33597
UC089UQ4bfVnh8MatGM9Ofqg,山本太郎と日本の闇を暴くちゃんねる【れいわ新選組】切り抜き,3,9,0.324244
UC2_729TkAGJrT3iMWs-tndA,JAPANに乾杯,3,10,0.303925
UC2UCB_L3Kh6Kv5pL3pJZFlA,9SARI GROUP,3,5,0.302665
UC0XKprxuwJQnOUiKLYSG2sg,British Pronunciation,3,4,0.301805
UC-smiHPuMela07NTmpF6hZw,PRODUCE 101 JAPAN,3,4,0.300716
UC0C6oq3TlGiSlDCei57hY6A,幕末志士チャンネル,3,5,0.299787
UC1P6fv0uCNNTBQIWlhUVvaw,ちょっと一息 ch,3,7,0.29732
UC0tZzQK6ZSzQ4h-qR5lJXgA,新しいカギちゃんねる【公式】,3,12,0.291886
UC-RmtLfG6FfOrZjtqWLDltg,もえぴ英会話,3,4,0.285801
UC0k238zFx-Z8xFH0sxCrPJg,Architectural Digest,3,9,0.282815
UC2oQ5573SQ8ouFun0qQw27w,Hikari Mori,3,6,0.280739
UC1GI4gCcL3_7Z1qQn4JqRwA,Mitsuike Animal Hospital Channel,3,7,0.277313
UC2FsTPZ5-qIvL-qJaO8ii4Q,ひろゆきの語り場【切り抜き】,3,7,0.276764
UC0psEsKVbWwPKHOvKIyMDrw,武井壮のマインド【ライブ切り抜き】,3,23,0.266274
UC17s95XZ2Eow-pB0AudhSeA,rainbo6003,3,9,0.25573
UC3lBXcrKFnFAFkfVk5WuKcQ,Kendrick Lamar,3,3,0.244681
UC1A3FDXxms0u0vV5d7_dChQ,Naotin TV,3,4,0.238449
UC4lxqbiQLkGU8zCwwalJJLw,シン・懲役太郎チャンネル,3,3,0.230227
UC0sr5xRB9yWb35B6fAHBRGQ,Paledusk,3,3,0.228022
UC7MvTslTWkE1HKNYkXiGv1Q,優里ちゃんねる【公式】,3,17,0.224197
UC1wewJ2jIxb65MjTlPdxpIA,しろまるくん,3,8,0.222635
UC2Z-fDplbC4jR1FYmIBt84A,ゆる哲学ラジオ,3,5,0.219793
UC0wwyS5MbDCdbLjbtOt0yew,丸山礼チャンネル,3,11,0.216587
UC1PCOKQ8W7_ip1L7v4tPXZA,副業の虎〜今さら聞けない副業のハナシ〜,3,4,0.205669
UC3RR_yuucVrmD8hT8xlyIpQ,鈴木実歩【女性のための起業チャンネル】,3,4,0.204138
UC3mm_8VUTwXyHXFkGV_GbYA,コルクマンガチャンネル,3,6,0.197828
UC-G9DEQDpVtYC4zjlbRf_TA,いれぶんチャンネル,3,4,0.193239
UC1DijbzOiB3MTLNbCgqasHw,webの森・モモンガch,3,5,0.187322
UC-4Xq4EqUPeM27ck5bnTvFg,パラチャンネル | 障がい者雇用,3,3,0.186097
UCCP_E80UuuLj0avFzN9vTPQ,鈴木おさむに全部ハナシます!!,3,4,0.181104
UC-N-yc-Jipy-5T-vyghDbvw,daily nacoco,3,3,0.179417
UC-082v9qNgRuPfsS-gV2foA,三菱UFJアセットマネジメント ON AIR,3,4,0.177575
UC2fHPR-NxuYGd1oMOGXLwFA,Hiroshi Hayashi,3,10,0.173779
UC-zHKPw_XqtMrOAl7Uor_7A,富を読む者,3,8,0.168833
UC-Z1TD10QN9CBtcyVYBkjSA,ヒーローゆうき,3,10,0.159476
UC8gjm6l1yaWD2BZy8STqvYA,知らなきゃ損する🦵からだの法則👍湘南プレボ,3,14,0.15704
UC0AFf9DVDEmVitLIm04RubQ,Mr. Thanks' Fashion Business Course,3,3,0.156558
UC9I5l3CeCsxFdE0p0USWC9g,HISTORY公式,3,12,0.155239
UC-smeLB9AnOTeypr1YyjJ3A,ARTE Concert,3,7,0.154389
UC1JMhM9TJT7yMLx8ZtbDO8g,Yuka Ohishi,3,15,0.153932
UC1_kDQ6oRMhs8JaoMRK5PPw,SUUMOチャンネル,3,6,0.152267
UC-VygzWMWKztwNQ4BQh2SjQ,石崎力也,3,12,0.152077
UC2Y2xrhzvZnPDsDQ75MG1_w,ネオホラーラジオ,3,6,0.151127
UC3guHRx3Vrq05UuHlNVh_bw,トレイダーズ証券　金融を、もっと面白く。,3,6,0.146895
UC-7C8c-SOAQ_X8kLBVQSclw,かけまるチャンネル,3,6,0.144669
UC0CBfGEPBfetFhZamwOUU9Q,Cross Effects Tutorial,3,4,0.14422
UC0v4soreOVnrfsyDrZl_giA,社長名鑑,3,5,0.142936
UC-JDndHxD9_dQLCeU-Voj0g,Cocco,3,9,0.142679
UC0LHhyNIIh5L2WXu1aAK40w,山北弘一ドラムレッスン,3,8,0.139922
UC0g0AKttikWLucXcmyiMVpg,めめろん🍈,3,4,0.139861
UCHkxn-9n6Z3yQzg5fZgc0tA,遊楽舎ちゃんねる,3,5,0.136991
UC-Qz5zpSt-Qm-B7j2LCUApg,ガル姫の商品紹介【有益ガルちゃんまとめ】,3,6,0.136722
UC0J7Yk_O3g1-x-xD7xxAE8Q,スタビジ【誰でもAIデータサイエンス】byウマたん,3,11,0.136333
UC0yjJhXKaBs8rQiOSc9p7tQ,NINJA BOXER KENJI,3,5,0.136077
UC-uVT72JtNBIfSYJ2opzR9g,築地二丁目通信 by タモガミーズ(田母神俊雄),3,4,0.132355
UC-mDy88DXCroo9rnH-6BT3A,mihara's remake.,3,3,0.132049
UC10TxL8K3RaN8-q_DUs4VQQ,わかりやすい心理学,3,3,0.131812
UC-vvD3vvJhQn7lfjnbqmEzg,Masa@実績公開チャンネル,3,8,0.130909
UC33_tIj4m1_XaqfFcomShvw,BABYMETAL,3,15,0.129644
UC9CR9ZDPfBrE4jllwsxoMTw,ひろぬき【ひろゆき切り抜き】,3,5,0.129347
UC-SY17VDvc_HgoZlTKVsL1Q,るうまま👶助産師の妊娠・出産おサボり育児,3,3,0.129251
UC12EgyIkhYPCIB_8uU-w3OQ,ゆい | 家事ぶん投げたい女医ママの暮らし,3,4,0.129136
UC0I2N1lhmvCzT_VUEMJBhag,LiLi nana*,3,4,0.128263
UC-pm5zIjZoN4o-QB5RhV76A,「体と輪は?」チャンネル 【神仙堂薬局】,3,3,0.126963
UC1EQj7_kM2__MehPLoVtTnQ,エハラマサヒロ〜鼻につく男〜,3,5,0.126886
UC17F_2PziMdtCzRb_CT3rIg,WONDER OTSUKA,3,7,0.12374
UC3Xwhwh6Gx0UKf2II1NFdYw,としお君の人生相談【岡田斗司夫　切り抜き】,3,5,0.120497
UC4lN5sizuJraSHqy99xTy6Q,Naokiman Show,4,209,2.627135
UCT9cFrlnfy1-XLf0Vuy0Zzw,NMS STUDIO,4,35,2.343545
UC7TxDj-DqbKzq9locL-iP2w,Dharma Talk through Scary Stories,4,37,2.326761
UCDvZpvrjCMfNDMasZEmkFuQ,TOLAND VLOG,4,60,2.311641
UC1uHbAbleaXjfegbmFV9TVQ,ウマヅラのお茶の間,4,66,2.30297
UC_9UuV_nrWuPfioQEXMQSPw,ねずみ,4,8,2.016449
UC7BUQ_Gv-QgKLSyuFwLsJNw,【公式】絵本作家のぶみチャンネル,4,22,1.993753
UCECfnRv8lSbn90zCAJWC7cg,髙橋洋一チャンネル,4,31,1.882077
UCJI0Zz7WomTTAx6lQw-HC_Q,秘密結社コヤミナティ,4,21,1.53031
UC2QBYE7QabwH_7krAAp2T-g,コヤッキーチャンネル【開運バラエティ】,4,50,1.496843
UCkkxn2ldlFUMupTlXU8meAw,たっくーTVれいでぃお,4,12,1.461724
UCL6JY2DXJNDOIqCP1CRADng,エガちゃんねる EGA-CHANNEL,4,45,1.453016
UCk7YkjB08lzyUuLO2jUJmZw,NoBorder / 溝口勇児,4,8,1.206922
UCEUA7h_dCKi4OOciRaryotA,トクモリザウルス,4,11,1.176885
UCKud3SBtyRB45Yiij_EeC7g,占い師きんまんの予言ニュース,4,11,1.147323
UC7Opkf9V2DMmw9SXsOcSOeA,原口一博,4,18,1.108457
UC8yA5ym-0X4GJsAFDytuPfw,ベン・ゼイン,4,14,1.076066
UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,4,21,1.074585
UC-twgFcRClZz0fVcN1yPtSg,西田どらやきの怪研部,4,23,1.061538
UC3GpbpDEr8mp3ZZ8DDO65fg,佐藤航陽の宇宙会議,4,49,1.003066
UCZ6AXSKWO2AIi5RkSRlPP2A,キリン【考察系youtuber】,4,12,0.937666
UCF5_b1FCKAX_GvRu7ePMG3w,苫米地英人YouTube 公式チャンネル,4,18,0.926441
UCAERcCeke3w3YHdod0x1FBQ,初耳怪談,4,13,0.926365
UC-9NClmrFl4XLn4cj7l5-2A,シークエンスパパとも,4,7,0.914665
UC9OvLVXb-okaVtoK9V8Biwg,ABEMA バラエティ【公式】,4,18,0.911702
UCiJwlAlhqeglBcDtqj55pjQ,Unfiltered01 | 元米国警察官  永田有理 ,4,8,0.838597
UC3bc4PNLgnBudG19N74Jjzw,苫米地英人の銀河系アカデミア,4,43,0.821134
UCmjOmXcwVXN3SOnW7tCO3vQ,コヤッキースタジオ,4,14,0.817168
